decision_id,evidence_id
DC_APP0050_M1_SKILL_03_004286,EV_APP0050_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_03
DC_APP0050_M1_SKILL_03_004286,EV_APP0050_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03
DC_APP0050_M1_SKILL_04_004287,EV_APP0050_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04
DC_APP0050_M1_SKILL_04_004287,EV_APP0050_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04
DC_APP0050_M1_SKILL_05_004288,EV_APP0050_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05
DC_APP0050_M1_SKILL_05_004288,EV_APP0050_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05
DC_APP0050_M1_SKILL_06_004289,EV_APP0050_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06
DC_APP0050_M1_SKILL_06_004289,EV_APP0050_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06
DC_APP0050_M1_SKILL_07_004290,EV_APP0050_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07
DC_APP0050_M1_SKILL_08_004291,EV_APP0050_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08
DC_APP0050_M1_SKILL_09_004292,EV_APP0050_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09
DC_APP0123_M1_SKILL_01_004293,EV_APP0123_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01
DC_APP0123_M1_SKILL_01_004293,EV_APP0123_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01
DC_APP0123_M1_SKILL_01_004293,EV_APP0123_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01
DC_APP0123_M1_SKILL_01_004293,EV_APP0123_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01
DC_APP0123_M1_SKILL_02_004294,EV_APP0123_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02
DC_APP0123_M1_SKILL_02_004294,EV_APP0123_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02
DC_APP0123_M1_SKILL_02_004294,EV_APP0123_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02
DC_APP0123_M1_SKILL_02_004294,EV_APP0123_FIRST_INTERVIEW_AI_CASE_M1_SKILL_02
DC_APP0123_M1_SKILL_03_004295,EV_APP0123_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03
DC_APP0123_M1_SKILL_03_004295,EV_APP0123_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03
DC_APP0123_M1_SKILL_03_004295,EV_APP0123_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_03
DC_APP0123_M1_SKILL_03_004295,EV_APP0123_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03
DC_APP0123_M1_SKILL_04_004296,EV_APP0123_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04
DC_APP0123_M1_SKILL_04_004296,EV_APP0123_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04
DC_APP0123_M1_SKILL_05_004297,EV_APP0123_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05
DC_APP0123_M1_SKILL_05_004297,EV_APP0123_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05
DC_APP0123_M1_SKILL_06_004298,EV_APP0123_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06
DC_APP0123_M1_SKILL_06_004298,EV_APP0123_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06
DC_APP0123_M1_SKILL_07_004299,EV_APP0123_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07
DC_APP0123_M1_SKILL_08_004300,EV_APP0123_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08
DC_APP0123_M1_SKILL_09_004301,EV_APP0123_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09
DC_APP0096_M1_SKILL_01_004302,EV_APP0096_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01
DC_APP0096_M1_SKILL_01_004302,EV_APP0096_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01
DC_APP0096_M1_SKILL_01_004302,EV_APP0096_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01
DC_APP0096_M1_SKILL_01_004302,EV_APP0096_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01
DC_APP0096_M1_SKILL_02_004303,EV_APP0096_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02
DC_APP0096_M1_SKILL_02_004303,EV_APP0096_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02
DC_APP0096_M1_SKILL_02_004303,EV_APP0096_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02
DC_APP0096_M1_SKILL_02_004303,EV_APP0096_FIRST_INTERVIEW_AI_CASE_M1_SKILL_02
DC_APP0096_M1_SKILL_03_004304,EV_APP0096_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03
DC_APP0096_M1_SKILL_03_004304,EV_APP0096_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03
DC_APP0096_M1_SKILL_03_004304,EV_APP0096_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_03
DC_APP0096_M1_SKILL_03_004304,EV_APP0096_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03
DC_APP0096_M1_SKILL_04_004305,EV_APP0096_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04
DC_APP0096_M1_SKILL_04_004305,EV_APP0096_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04
DC_APP0096_M1_SKILL_05_004306,EV_APP0096_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05
DC_APP0096_M1_SKILL_05_004306,EV_APP0096_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05
DC_APP0096_M1_SKILL_06_004307,EV_APP0096_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06
DC_APP0096_M1_SKILL_06_004307,EV_APP0096_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06
DC_APP0096_M1_SKILL_07_004308,EV_APP0096_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07
DC_APP0096_M1_SKILL_08_004309,EV_APP0096_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08
DC_APP0096_M1_SKILL_09_004310,EV_APP0096_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09
DC_APP0058_M1_SKILL_01_004311,EV_APP0058_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01
DC_APP0058_M1_SKILL_01_004311,EV_APP0058_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01
DC_APP0058_M1_SKILL_01_004311,EV_APP0058_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01
DC_APP0058_M1_SKILL_01_004311,EV_APP0058_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01
DC_APP0058_M1_SKILL_02_004312,EV_APP0058_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02
DC_APP0058_M1_SKILL_02_004312,EV_APP0058_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02
DC_APP0058_M1_SKILL_02_004312,EV_APP0058_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02
DC_APP0058_M1_SKILL_02_004312,EV_APP0058_FIRST_INTERVIEW_AI_CASE_M1_SKILL_02
DC_APP0058_M1_SKILL_03_004313,EV_APP0058_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03
DC_APP0058_M1_SKILL_03_004313,EV_APP0058_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03
DC_APP0058_M1_SKILL_03_004313,EV_APP0058_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_03
DC_APP0058_M1_SKILL_03_004313,EV_APP0058_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03
DC_APP0058_M1_SKILL_04_004314,EV_APP0058_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04
DC_APP0058_M1_SKILL_04_004314,EV_APP0058_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04
DC_APP0058_M1_SKILL_05_004315,EV_APP0058_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05
DC_APP0058_M1_SKILL_05_004315,EV_APP0058_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05
DC_APP0058_M1_SKILL_06_004316,EV_APP0058_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06
DC_APP0058_M1_SKILL_06_004316,EV_APP0058_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06
DC_APP0058_M1_SKILL_07_004317,EV_APP0058_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07
DC_APP0058_M1_SKILL_08_004318,EV_APP0058_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08
DC_APP0058_M1_SKILL_09_004319,EV_APP0058_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09
DC_APP0098_M1_SKILL_01_004320,EV_APP0098_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01
DC_APP0098_M1_SKILL_01_004320,EV_APP0098_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01
DC_APP0098_M1_SKILL_01_004320,EV_APP0098_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01
DC_APP0098_M1_SKILL_01_004320,EV_APP0098_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01
DC_APP0098_M1_SKILL_02_004321,EV_APP0098_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02
DC_APP0098_M1_SKILL_02_004321,EV_APP0098_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02
DC_APP0098_M1_SKILL_02_004321,EV_APP0098_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02
DC_APP0098_M1_SKILL_02_004321,EV_APP0098_FIRST_INTERVIEW_AI_CASE_M1_SKILL_02
DC_APP0098_M1_SKILL_03_004322,EV_APP0098_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03
DC_APP0098_M1_SKILL_03_004322,EV_APP0098_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03
DC_APP0098_M1_SKILL_03_004322,EV_APP0098_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_03
DC_APP0098_M1_SKILL_03_004322,EV_APP0098_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03
DC_APP0098_M1_SKILL_04_004323,EV_APP0098_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04
DC_APP0098_M1_SKILL_04_004323,EV_APP0098_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04
DC_APP0098_M1_SKILL_05_004324,EV_APP0098_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05
DC_APP0098_M1_SKILL_05_004324,EV_APP0098_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05
DC_APP0098_M1_SKILL_06_004325,EV_APP0098_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06
DC_APP0098_M1_SKILL_06_004325,EV_APP0098_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06
DC_APP0098_M1_SKILL_07_004326,EV_APP0098_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07
DC_APP0098_M1_SKILL_08_004327,EV_APP0098_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08
DC_APP0098_M1_SKILL_09_004328,EV_APP0098_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09
DC_APP0035_M1_SKILL_01_004329,EV_APP0035_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01
DC_APP0035_M1_SKILL_01_004329,EV_APP0035_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01
DC_APP0035_M1_SKILL_01_004329,EV_APP0035_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01
DC_APP0035_M1_SKILL_01_004329,EV_APP0035_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01
DC_APP0035_M1_SKILL_02_004330,EV_APP0035_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02
DC_APP0035_M1_SKILL_02_004330,EV_APP0035_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02
DC_APP0035_M1_SKILL_02_004330,EV_APP0035_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02
DC_APP0035_M1_SKILL_02_004330,EV_APP0035_FIRST_INTERVIEW_AI_CASE_M1_SKILL_02
DC_APP0035_M1_SKILL_03_004331,EV_APP0035_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03
DC_APP0035_M1_SKILL_03_004331,EV_APP0035_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03
DC_APP0035_M1_SKILL_03_004331,EV_APP0035_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_03
DC_APP0035_M1_SKILL_03_004331,EV_APP0035_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03
DC_APP0035_M1_SKILL_04_004332,EV_APP0035_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04
DC_APP0035_M1_SKILL_04_004332,EV_APP0035_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04
DC_APP0035_M1_SKILL_05_004333,EV_APP0035_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05
DC_APP0035_M1_SKILL_05_004333,EV_APP0035_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05
DC_APP0035_M1_SKILL_06_004334,EV_APP0035_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06
DC_APP0035_M1_SKILL_06_004334,EV_APP0035_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06
DC_APP0035_M1_SKILL_07_004335,EV_APP0035_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07
DC_APP0035_M1_SKILL_08_004336,EV_APP0035_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08
DC_APP0035_M1_SKILL_09_004337,EV_APP0035_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09
DC_APP0057_M1_SKILL_01_004338,EV_APP0057_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01
DC_APP0057_M1_SKILL_01_004338,EV_APP0057_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01
DC_APP0057_M1_SKILL_01_004338,EV_APP0057_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01
DC_APP0057_M1_SKILL_01_004338,EV_APP0057_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01
DC_APP0057_M1_SKILL_02_004339,EV_APP0057_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02
DC_APP0057_M1_SKILL_02_004339,EV_APP0057_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02
DC_APP0057_M1_SKILL_02_004339,EV_APP0057_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02
DC_APP0057_M1_SKILL_02_004339,EV_APP0057_FIRST_INTERVIEW_AI_CASE_M1_SKILL_02
DC_APP0057_M1_SKILL_03_004340,EV_APP0057_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03
DC_APP0057_M1_SKILL_03_004340,EV_APP0057_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03
DC_APP0057_M1_SKILL_03_004340,EV_APP0057_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_03
DC_APP0057_M1_SKILL_03_004340,EV_APP0057_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03
DC_APP0057_M1_SKILL_04_004341,EV_APP0057_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04
DC_APP0057_M1_SKILL_04_004341,EV_APP0057_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04
DC_APP0057_M1_SKILL_05_004342,EV_APP0057_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05
DC_APP0057_M1_SKILL_05_004342,EV_APP0057_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05
DC_APP0057_M1_SKILL_06_004343,EV_APP0057_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06
DC_APP0057_M1_SKILL_06_004343,EV_APP0057_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06
DC_APP0057_M1_SKILL_07_004344,EV_APP0057_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07
DC_APP0057_M1_SKILL_08_004345,EV_APP0057_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08
DC_APP0057_M1_SKILL_09_004346,EV_APP0057_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09
DC_APP0048_M1_SKILL_01_004347,EV_APP0048_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01
DC_APP0048_M1_SKILL_01_004347,EV_APP0048_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01
DC_APP0048_M1_SKILL_01_004347,EV_APP0048_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01
DC_APP0048_M1_SKILL_01_004347,EV_APP0048_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01
DC_APP0048_M1_SKILL_02_004348,EV_APP0048_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02
DC_APP0048_M1_SKILL_02_004348,EV_APP0048_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02
DC_APP0048_M1_SKILL_02_004348,EV_APP0048_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02
DC_APP0048_M1_SKILL_02_004348,EV_APP0048_FIRST_INTERVIEW_AI_CASE_M1_SKILL_02
DC_APP0048_M1_SKILL_03_004349,EV_APP0048_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03
DC_APP0048_M1_SKILL_03_004349,EV_APP0048_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03
DC_APP0048_M1_SKILL_03_004349,EV_APP0048_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_03
DC_APP0048_M1_SKILL_03_004349,EV_APP0048_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03
DC_APP0048_M1_SKILL_04_004350,EV_APP0048_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04
DC_APP0048_M1_SKILL_04_004350,EV_APP0048_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04
DC_APP0048_M1_SKILL_05_004351,EV_APP0048_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05
DC_APP0048_M1_SKILL_05_004351,EV_APP0048_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05
DC_APP0048_M1_SKILL_06_004352,EV_APP0048_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06
DC_APP0048_M1_SKILL_06_004352,EV_APP0048_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06
DC_APP0048_M1_SKILL_07_004353,EV_APP0048_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07
DC_APP0048_M1_SKILL_08_004354,EV_APP0048_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08
DC_APP0048_M1_SKILL_09_004355,EV_APP0048_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09
DC_APP0033_M1_SKILL_01_004356,EV_APP0033_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01
DC_APP0033_M1_SKILL_01_004356,EV_APP0033_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01
DC_APP0033_M1_SKILL_01_004356,EV_APP0033_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01
DC_APP0033_M1_SKILL_01_004356,EV_APP0033_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01
DC_APP0033_M1_SKILL_02_004357,EV_APP0033_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02
DC_APP0033_M1_SKILL_02_004357,EV_APP0033_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02
DC_APP0033_M1_SKILL_02_004357,EV_APP0033_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02
DC_APP0033_M1_SKILL_02_004357,EV_APP0033_FIRST_INTERVIEW_AI_CASE_M1_SKILL_02
DC_APP0033_M1_SKILL_03_004358,EV_APP0033_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03
DC_APP0033_M1_SKILL_03_004358,EV_APP0033_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03
DC_APP0033_M1_SKILL_03_004358,EV_APP0033_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_03
DC_APP0033_M1_SKILL_03_004358,EV_APP0033_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03
DC_APP0033_M1_SKILL_04_004359,EV_APP0033_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04
DC_APP0033_M1_SKILL_04_004359,EV_APP0033_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04
DC_APP0033_M1_SKILL_05_004360,EV_APP0033_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05
DC_APP0033_M1_SKILL_05_004360,EV_APP0033_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05
DC_APP0033_M1_SKILL_06_004361,EV_APP0033_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06
DC_APP0033_M1_SKILL_06_004361,EV_APP0033_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06
DC_APP0033_M1_SKILL_07_004362,EV_APP0033_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07
DC_APP0033_M1_SKILL_08_004363,EV_APP0033_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08
DC_APP0033_M1_SKILL_09_004364,EV_APP0033_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09
DC_APP0153_M1_SKILL_01_004365,EV_APP0153_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01
DC_APP0153_M1_SKILL_01_004365,EV_APP0153_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01
DC_APP0153_M1_SKILL_01_004365,EV_APP0153_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01
DC_APP0153_M1_SKILL_01_004365,EV_APP0153_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01
DC_APP0153_M1_SKILL_02_004366,EV_APP0153_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02
DC_APP0153_M1_SKILL_02_004366,EV_APP0153_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02
DC_APP0153_M1_SKILL_02_004366,EV_APP0153_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02
DC_APP0153_M1_SKILL_02_004366,EV_APP0153_FIRST_INTERVIEW_AI_CASE_M1_SKILL_02
DC_APP0153_M1_SKILL_03_004367,EV_APP0153_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03
DC_APP0153_M1_SKILL_03_004367,EV_APP0153_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03
DC_APP0153_M1_SKILL_03_004367,EV_APP0153_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_03
DC_APP0153_M1_SKILL_03_004367,EV_APP0153_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03
DC_APP0153_M1_SKILL_04_004368,EV_APP0153_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04
DC_APP0153_M1_SKILL_04_004368,EV_APP0153_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04
DC_APP0153_M1_SKILL_05_004369,EV_APP0153_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05
DC_APP0153_M1_SKILL_05_004369,EV_APP0153_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05
DC_APP0153_M1_SKILL_06_004370,EV_APP0153_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_06
DC_APP0153_M1_SKILL_06_004370,EV_APP0153_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06
DC_APP0153_M1_SKILL_07_004371,EV_APP0153_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_07
DC_APP0153_M1_SKILL_08_004372,EV_APP0153_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_08
DC_APP0153_M1_SKILL_09_004373,EV_APP0153_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_09
DC_APP0025_M1_SKILL_01_004374,EV_APP0025_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_01
DC_APP0025_M1_SKILL_01_004374,EV_APP0025_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_01
DC_APP0025_M1_SKILL_01_004374,EV_APP0025_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01
DC_APP0025_M1_SKILL_01_004374,EV_APP0025_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01
DC_APP0025_M1_SKILL_02_004375,EV_APP0025_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_02
DC_APP0025_M1_SKILL_02_004375,EV_APP0025_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_02
DC_APP0025_M1_SKILL_02_004375,EV_APP0025_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02
DC_APP0025_M1_SKILL_02_004375,EV_APP0025_FIRST_INTERVIEW_AI_CASE_M1_SKILL_02
DC_APP0025_M1_SKILL_03_004376,EV_APP0025_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_03
DC_APP0025_M1_SKILL_03_004376,EV_APP0025_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03
DC_APP0025_M1_SKILL_03_004376,EV_APP0025_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_03
DC_APP0025_M1_SKILL_03_004376,EV_APP0025_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03
DC_APP0025_M1_SKILL_04_004377,EV_APP0025_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04
DC_APP0025_M1_SKILL_04_004377,EV_APP0025_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04
DC_APP0025_M1_SKILL_05_004378,EV_APP0025_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05
DC_APP0025_M1_SKILL_05_004378,EV_APP0025_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05
